9.0421,0.94048
11.056,0.84768
8.7726,0.94345
9.579,0.92774
10.541,0.86812
9.2911,0.92958
10.623,0.8761
10.396,0.89056
10.461,0.88706
10.113,0.89254
10.392,0.87759
10.437,0.87966
10.61,0.85607
11.338,0.82907
13.569,0.75082
11.123,0.84102
10.301,0.87647
11.198,0.83832
10.356,0.87153
10.022,0.88719
9.7516,0.89739
9.0001,0.93659
11.401,0.83012
8.9188,0.94237
9.9822,0.89326
7.0126,1.0304
8.916,0.94353
9.2872,0.94858
8.671,0.98231
8.3791,0.96711
9.3241,0.94349
7.5687,1.0241
8.1368,0.99138
7.0114,1.0546
8.033,0.98804
8.5233,0.97263
7.9462,1.0091
6.8441,1.0777
7.6034,1.0283
7.6475,1.0288
8.5703,0.97384
7.81,1.0271
7.8462,1.0132
7.7982,1.0171
6.2121,1.1239
9.6118,0.91407
8.6687,0.96947
8.675,0.96193
7.9836,1.004
7.2212,1.0541
8.1468,1.0005
8.3437,0.98757
8.5186,0.97897
11.997,0.81304
7.1424,1.055
8.5036,0.97406
8.6374,0.96753
6.8205,1.0686
7.7321,1.0152
6.8588,1.069
7.556,1.0229
4.081,1.2286
6.4161,1.0377
6.8975,1.0542
8.0823,0.98248
9.5152,0.90226
10.107,0.88053
7.5294,1.0211
8.2435,0.96985
7.5122,1.0129
6.0625,1.1121
7.6858,0.99737
6.4351,1.0555
3.9219,1.3138
4.6845,1.2106
5.3329,1.1401
5.6065,1.1342
10.827,0.82215
4.2624,1.2398
5.9295,1.1048
7.2614,1.0121
4.1341,1.2687
5.5581,1.126
4.4515,1.2155
3.949,1.2038
6.62,1.0473
4.5619,1.1943
4.1139,1.2404
6.8615,1.0041
3.7336,1.2794
5.0121,1.1415
4.326,1.2121
4.0992,1.2212
5.9611,1.072
6.0367,1.0514
5.4174,1.1059
2.5621,1.3665
3.5578,1.2862
3.9922,1.2413
8.0276,0.93011
3.4271,1.2425
3.9302,1.2374
3.9978,1.214
3.5007,1.2748
3.0823,1.278
3.934,1.2179
4.0343,1.2038
5.4211,1.0701
3.8348,1.2375
3.3103,1.2823
3.8097,1.2171
4.9748,1.1158
4.727,1.1181
5.2964,1.0775
7.4635,0.92694
5.5867,1.0486
4.5773,1.152
6.1906,1.0066
5.6882,1.0422
6.3815,0.98947
4.3334,1.1419
5.791,1.0098
6.8027,0.94413
6.0774,0.9909
6.2547,0.99258
4.8404,1.085
6.1649,0.98253
4.2082,1.1547
5.9683,0.99963
4.9572,1.0603
4.7906,1.0776
4.8035,1.0783
4.0791,1.1712
6.3501,0.98326
4.7989,1.1103
5.1405,1.0588
5.0477,1.0615
5.8713,1.0032
5.021,1.0515
5.5578,1.0238
5.4804,1.0299
4.7664,1.0825
6.5156,0.95592
4.5992,1.0923
4.8342,1.0517
3.8812,1.1402
4.3078,1.0958
3.6438,1.1885
3.46,1.1852
3.1751,1.2196
4.1588,1.114
4.2861,1.098
4.0532,1.1198
3.7387,1.1469
3.8137,1.142
3.4789,1.1845
5.2804,1.0062
4.8838,1.0329
4.7305,1.0354
5.239,1.0103
5.0015,1.0196
4.5613,1.0633
4.3708,1.0694
4.9104,1.0382
5.4924,0.98643
4.7147,1.0469
3.89,1.113
3.7853,1.1254
4.5849,1.0471
3.3626,1.1687
3.6815,1.1314
4.0037,1.0973
4.0037,1.0901
3.7026,1.1227
3.5021,1.1341
3.9922,1.0804
3.8905,1.0892
3.532,1.1296
3.0709,1.1748
3.0438,1.1802
4.3189,1.0629
2.9277,1.2133
3.3095,1.1638
3.3956,1.1446
2.9376,1.1992
3.4076,1.1417
3.6647,1.1137
3.4345,1.1366
3.4109,1.1331
3.0979,1.1665
3.2663,1.146
3.8435,1.0829
3.3525,1.1221
4.1703,1.0488
3.8217,1.0746
3.3925,1.1191
3.0167,1.1643
3.7766,1.0765
3.2898,1.1368
3.0201,1.1651
3.6957,1.0882
3.1858,1.1402
3.4334,1.1099
3.7984,1.0715
4.1579,1.0452
3.1486,1.1354
3.4806,1.1074
3.6086,1.0916
3.1592,1.1373
3.5932,1.0876
3.5446,1.0933
3.2313,1.1301
3.4337,1.0933
3.4767,1.0991
3.4703,1.0923
4.0049,1.0463
3.8675,1.0625
3.0315,1.1476
3.9387,1.0551
3.7583,1.0703
3.363,1.1101
3.4367,1.1023
3.6959,1.0678
3.783,1.058
3.393,1.1003
3.5732,1.0846
3.5963,1.0816
3.5167,1.0927
3.2423,1.1171
3.6735,1.0771
3.6236,1.0792
3.8235,1.0603
3.2999,1.1124
3.4039,1.094
3.1906,1.1191
3.2627,1.1041
3.1627,1.1137
3.414,1.0962
3.1672,1.1188
3.2547,1.1016
3.6599,1.0714
3.5198,1.0854
3.6806,1.064
3.5995,1.0738
3.3524,1.0934
2.9641,1.1307
3.3294,1.0898
3.2817,1.0971
3.1578,1.1112
3.6103,1.065
3.265,1.0931
3.6303,1.057
3.1976,1.1074
3.3525,1.087
3.1082,1.1105
3.5315,1.0648
3.5691,1.059
3.5936,1.0635
3.3777,1.0748
3.1991,1.0971
3.3984,1.0703
3.3263,1.0771
3.6075,1.044
3.1552,1.0831
3.6801,1.0316
4.1785,0.99026
3.5057,1.047
3.6485,1.0369
3.3553,1.0625
3.4042,1.0595
3.3866,1.0607
3.3087,1.0688
3.2095,1.0799
3.3827,1.0628
3.2496,1.0757
3.43,1.0574
3.3419,1.0637
3.472,1.0541
3.3008,1.0687
3.5846,1.0469
3.6694,1.0333
3.5963,1.0428
3.6157,1.0389
3.9439,1.0091
3.4616,1.0519
3.4852,1.0488
3.5434,1.0445
3.4688,1.0502
3.4131,1.0575
3.6266,1.0346
3.711,1.0267
3.4888,1.0481
3.4411,1.0529
3.8186,1.0156
3.4864,1.0478
3.5382,1.0431
3.1303,1.082
3.3848,1.0539
3.1722,1.0744
3.3555,1.056
3.3905,1.0533
3.7153,1.0173
3.3761,1.0509
3.438,1.044
3.5085,1.0422
3.7316,1.0173
3.5946,1.0324
3.5178,1.041
3.5689,1.0322
3.7845,1.0141
3.2822,1.0561
3.4353,1.0414
3.5589,1.037
3.8124,1.0144
4.0175,0.99739
3.5631,1.0408
3.5513,1.0352
3.8485,1.0113
3.8558,1.0075
3.4623,1.0407
3.5893,1.0334
3.3685,1.049
3.8535,1.0101
3.7657,1.0161
3.4058,1.0425
3.5526,1.0317
3.8214,1.0024
3.4725,1.0411
3.6506,1.0223
3.4277,1.0403
3.2288,1.057
3.46,1.0422
3.2321,1.059
3.4261,1.0411
3.481,1.0378
3.5915,1.0241
3.6431,1.0199
3.584,1.0259
3.4511,1.0362
3.6321,1.0206
3.6926,1.0166
3.7579,1.0118
3.5168,1.0321
3.3861,1.042
3.5596,1.0227
3.5119,1.0305
4.0392,0.98619
4.0715,0.98191
3.8707,0.99835
4.0416,0.98086
3.7441,1.0086
3.5796,1.0235
4.0343,0.98677
3.6707,1.0175
3.4945,1.0341
3.4927,1.0328
3.6094,1.0211
3.5623,1.0241
3.5222,1.0298
3.6972,1.0116
3.9839,0.98837
3.8115,0.99547
3.4313,1.0312
3.9323,0.98637
3.3797,1.0354
3.8391,0.99698
4.1202,0.97171
3.8057,1.0019
3.7157,1.0069
3.8962,0.99088
3.5316,1.0234
3.8576,0.99351
4.3572,0.95243
4.3462,0.95587
4.2572,0.95897
4.272,0.96078
4.1856,0.96772
4.2085,0.96248
3.8309,0.99676
3.7318,1.0061
3.8469,0.99714
3.6229,1.0152
3.7683,0.99748
3.5807,1.0206
3.5266,1.0222
3.7398,1.0021
3.7956,1.0003
3.9071,0.9935
3.915,0.98952
3.8179,0.99895
3.7537,1.0043
3.5676,1.0218
3.9142,0.98742
3.6104,1.0165
3.8794,0.99361
3.8757,0.99176
3.6175,1.0128
3.5649,1.0177
3.7221,1.0039
3.9079,0.98541
3.6657,1.009
3.8955,0.99128
4.7612,0.91994
3.8489,0.99555
3.976,0.98279
4.0514,0.97755
3.9415,0.98654
4.5196,0.94066
3.5503,1.0262
3.8258,0.99978
3.7099,1.0091
3.9583,0.98841
3.8112,0.99682
4.5093,0.94127
4.6338,0.93195
3.8971,0.98999
3.6879,1.0082
3.6328,1.0107
3.8425,0.99456
4.065,0.97553
4.0017,0.98348
3.8569,0.99456
3.9449,0.98981
3.849,0.99525
3.7778,0.99539
3.7265,1.0044
3.6804,1.0073
3.7583,1.0011
3.5634,1.0184
3.8367,0.99416
3.8382,0.9935
3.8371,0.99699
3.6922,1.0064
3.6409,1.0104
4.1515,0.96922
4.0593,0.97666
3.8086,0.99846
3.9053,0.98783
3.8112,0.99857
3.8895,0.99175
3.9449,0.98746
3.7139,1.0079
3.7442,1.0038
3.7866,1.0015
3.8235,0.99798
3.909,0.9891
3.6726,1.0111
3.9268,0.98866
3.8564,0.99054
3.8235,0.99748
3.8007,0.99548
3.8496,0.99183
3.7794,0.9979
3.6619,1.0089
4.0623,0.976
3.7628,1.0011
4.2424,0.96172
4.3026,0.95709
3.8725,0.99274
3.6167,1.0146
4.0397,0.97821
3.8079,0.99513
3.7356,1.004
3.6923,1.0067
3.6383,1.0129
3.673,1.0078
3.9314,0.98422
4.1593,0.97117
4.0199,0.97852
3.7766,0.99933
3.8301,0.99783
3.7047,1.0061
3.8049,1.0006
3.9384,0.98946
3.8417,0.99492
3.6994,1.0063
3.757,1.0015
3.9973,0.98229
3.6645,1.011
3.8273,0.9962
4.0088,0.98105
3.8706,0.99126
3.7153,1.0025
4.0354,0.97876
3.7683,0.99814
3.945,0.9836
3.801,0.99928
3.7089,1.0066
3.9925,0.98199
3.8075,0.99433
3.9855,0.98363
3.7833,0.99564
3.8896,0.99017
3.7064,1.0061
3.6141,1.0146
3.5995,1.0143
3.7594,1.0028
3.5597,1.0192
3.6663,1.0086
3.6865,1.0097
3.9034,0.98968
3.6404,1.012
3.9339,0.98904
3.8566,0.99543
3.7562,1.0034
3.7501,1.0034
3.7095,1.0066
4.028,0.97977
3.9294,0.98789
4.0373,0.98123
4.1149,0.97342
3.7795,1.0013
4.0625,0.97732
3.9027,0.99039
4.1414,0.96816
4.0003,0.97974
3.8051,0.99712
3.6367,1.0119
3.7265,1.0045
3.6009,1.0156
3.6778,1.009
3.8577,0.99315
3.6971,1.0071
3.693,1.0082
3.5935,1.018
3.7888,0.99601
3.714,1.0065
3.5789,1.0152
3.5368,1.0162
3.954,0.98213
3.7425,0.99685
3.6781,1.0039
3.7283,1.004
3.7953,0.99977
3.7719,0.9966
3.8184,0.99482
3.6392,1.0095
4.1559,0.96676
3.7482,0.99839
3.8455,0.99312
4.187,0.96534
4.0475,0.97771
3.9563,0.9831
3.5458,1.0108
3.7833,0.9965
3.8945,0.98559
3.7702,0.99752
3.6302,1.0079
3.7174,1.0025
3.8931,0.98387
4.0511,0.97569
