71.041,-0.068572
68.697,-0.041417
70.522,-0.063127
70.379,-0.063602
70.417,-0.062957
70.042,-0.061325
70.741,-0.067463
71.285,-0.073033
71.073,-0.071177
70.942,-0.069663
70.747,-0.065476
70.506,-0.062652
70.394,-0.066704
70.402,-0.066784
70.411,-0.066887
70.412,-0.066894
70.52,-0.067999
70.133,-0.064657
70.329,-0.066455
70.427,-0.065366
70.033,-0.063009
70.279,-0.063816
70.511,-0.06588
69.88,-0.060274
69.296,-0.052295
69.168,-0.05046
69.452,-0.055686
69.466,-0.057057
69.947,-0.060988
69.652,-0.059168
69.965,-0.062221
69.475,-0.054408
69.581,-0.056118
69.439,-0.055624
68.353,-0.041547
69.136,-0.052492
69.286,-0.054028
69.402,-0.052211
68.939,-0.046455
69.386,-0.051796
69.152,-0.049759
69.701,-0.058717
69.544,-0.057538
69.563,-0.055476
69.058,-0.051872
69.552,-0.054315
69.912,-0.059909
69.055,-0.050416
68.375,-0.043694
69.085,-0.050431
69.446,-0.053289
69.215,-0.051213
69.546,-0.054558
68.985,-0.049137
69.124,-0.049711
69.7,-0.056769
69.407,-0.053497
69.705,-0.055675
69.166,-0.050256
70.031,-0.058607
69.917,-0.056357
69.738,-0.054654
69.733,-0.055823
69.74,-0.055389
69.148,-0.049127
69.325,-0.051178
68.39,-0.043098
69.213,-0.050622
69.394,-0.052915
69.238,-0.052395
69.368,-0.053182
69.668,-0.057153
70.627,-0.066334
70.035,-0.062415
70.23,-0.062822
71.121,-0.072529
70.519,-0.06671
70.379,-0.065216
70.623,-0.067113
70.898,-0.069221
70.441,-0.06547
70.366,-0.066108
70.596,-0.069143
69.878,-0.061428
69.982,-0.059782
70.741,-0.06663
69.43,-0.054119
70.082,-0.061346
70.336,-0.064031
70.157,-0.061741
69.811,-0.057856
70.392,-0.067219
70.18,-0.063588
70.652,-0.068541
70.605,-0.064893
70.57,-0.06648
71.008,-0.071142
69.921,-0.058869
70.489,-0.062097
70.148,-0.063758
70.673,-0.06683
70.955,-0.069815
70.545,-0.063708
70.369,-0.063413
70.449,-0.063097
70.314,-0.063064
70.469,-0.063198
70.219,-0.063474
71.041,-0.072801
70.404,-0.065961
70.729,-0.069469
70.709,-0.067243
70.633,-0.067188
70.733,-0.06838
70.676,-0.066644
70.804,-0.066595
70.877,-0.068625
71.083,-0.071353
70.815,-0.067945
69.651,-0.054383
70.793,-0.068165
70.806,-0.067251
70.671,-0.067443
70.516,-0.065797
70.384,-0.064706
70.095,-0.061727
70.527,-0.066571
71.051,-0.071335
70.631,-0.06636
